gsis_player_id,position,player_name,season,team,school_code,passing_attempts,passing_completions,passing_yards,passing_completion_percentage,passing_touchdowns,passing_interceptions,rushing_attempts,rushing_yards,rushing_touchdowns,receiving_receptions,receiving_touchdowns,receiving_yards,defense_pass_breakups,defense_qb_hurries,defense_sacks,defense_solo_tackles,defense_total_tackles,defense_tackles_for_loss,defense_interceptions,defense_touchdowns,kickreturns_avg,kickreturns_long,kickreturns_no,kickreturns_touchdowns,kickreturns_yards,puntreturns_avg,puntreturns_long,puntreturns_no,puntreturns_td,puntreturns_yds,total_fumbles,total_fumbles_lost
196251,DE,Alex Highsmith,2017,Charlotte,NCCR,,,,,,,,,,,,,0.0,7.0,2.0,23.0,33.0,5.0,,0.0,,,,,,,,,,,0.0,0.0
196251,DE,Alex Highsmith,2018,Charlotte,NCCR,,,,,,,,,,,,,1.0,4.0,3.0,37.0,54.0,17.5,,0.0,,,,,,,,,,,,
196251,DE,Alex Highsmith,2019,Charlotte,NCCR,,,,,,,,,,,,,2.0,7.0,10.5,37.0,63.0,16.5,,0.0,,,,,,,,,,,,
196379,DT,Bryce Sterk,2019,Montana State,MTST,,,,,,,,,,,,,0.0,0.0,1.0,5.0,6.0,1.0,,0.0,,,,,,,,,,,,
196601,DT,Khalil Davis,2017,Nebraska,NEUN,,,,,,,,,,,,,1.0,2.0,2.0,7.0,15.0,4.0,,0.0,,,,,,,,,,,,
196601,DT,Khalil Davis,2018,Nebraska,NEUN,,,,,,,,,,,,,0.0,4.0,3.0,24.0,41.0,8.0,,0.0,,,,,,,,,,,0.0,0.0
196601,DT,Khalil Davis,2019,Nebraska,NEUN,,,,,,,,,,,,,1.0,0.0,8.0,28.0,44.0,12.0,,0.0,,,,,,,,,,,,
196603,DT,Carlos Davis,2017,Nebraska,NEUN,,,,,,,,,,,,,0.0,6.0,2.5,18.0,42.0,3.5,,0.0,,,,,,,,,,,,
196603,DT,Carlos Davis,2018,Nebraska,NEUN,,,,,,,,,,,,,5.0,1.0,1.0,13.0,27.0,3.0,,0.0,,,,,,,,,,,0.0,0.0
196603,DT,Carlos Davis,2019,Nebraska,NEUN,,,,,,,,,,,,,3.0,1.0,4.0,17.0,32.0,6.0,,0.0,,,,,,,,,,,0.0,0.0
196605,WR,Dezmon Patmon,2017,Washington State,WAST,,,,,,,,,,35.0,0.0,379.0,,,,,,,,,,,,,,,,,,,,
196605,WR,Dezmon Patmon,2018,Washington State,WAST,,,,,,,,,,61.0,5.0,816.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
196605,WR,Dezmon Patmon,2019,Washington State,WAST,,,,,,,,,,58.0,8.0,762.0,0.0,0.0,0.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,1.0,1.0
196663,WR,Aaron Parker,2017,Rhode Island,RIUN,,,,,,,,,,7.0,1.0,69.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0,,,,,,,,,,,,
196663,WR,Aaron Parker,2018,Rhode Island,RIUN,,,,,,,1.0,-4.0,0.0,7.0,1.0,128.0,,,,,,,,,,,,,,,,,,,,
196663,WR,Aaron Parker,2019,Rhode Island,RIUN,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1.0,208.0,,,,,,,,,,,,,,,,,,,,
196696,WR,Joe Reed,2017,Virginia,VAUN,,,,,,,21.0,112.0,1.0,23.0,2.0,244.0,0.0,0.0,0.0,1.0,3.0,0.0,,2.0,29.7,98.0,29.0,2.0,861.0,,,,,,,
196696,WR,Joe Reed,2018,Virginia,VAUN,,,,,,,3.0,15.0,0.0,25.0,7.0,465.0,0.0,0.0,0.0,5.0,7.0,0.0,,1.0,27.2,90.0,26.0,1.0,707.0,,,,,,2.0,1.0
196696,WR,Joe Reed,2019,Virginia,VAUN,,,,,,,8.0,42.0,0.0,77.0,7.0,679.0,0.0,0.0,0.0,1.0,1.0,0.0,,2.0,33.2,100.0,24.0,2.0,796.0,,,,,,1.0,1.0
196785,WR,Jordan McCray,2017,South Alabama,ALSO,,,,,,,1.0,-9.0,0.0,22.0,1.0,270.0,,,,,,,,,,,,,,,,,,,,
196785,WR,Jordan McCray,2018,South Alabama,ALSO,,,,,,,,,,29.0,4.0,273.0,,,,,,,,,,,,,,,,,,,,
196785,WR,Jordan McCray,2019,Oklahoma State,OKST,,,,,,,,,,19.0,2.0,237.0,,,,,,,,,,,,,,,,,,,,
196808,OC,Darryl Williams,2017,Mississippi State,MSST,,,,,,,,,,,,,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,,,,,,,,,,
196808,OC,Darryl Williams,2019,Mississippi State,MSST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
196822,WR,Malcolm Perry,2017,Navy,MDNA,2.0,1.0,5.0,0.5,1.0,1.0,138.0,1182.0,11.0,13.0,2.0,303.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,24.5,58.0,13.0,0.0,318.0,,,,,,1.0,1.0
196822,WR,Malcolm Perry,2018,Navy,MDNA,24.0,9.0,222.0,0.375,2.0,1.0,172.0,1087.0,7.0,9.0,1.0,167.0,,,,,,,,,24.7,33.0,7.0,0.0,173.0,,,,,,4.0,1.0
196822,WR,Malcolm Perry,2019,Navy,MDNA,86.0,48.0,1084.0,0.558,7.0,3.0,295.0,2017.0,21.0,,,,,,,,,,,,,,,,,,,,,,7.0,5.0
196978,OG,Cordel Iwuagwu,2019,TCU,TXCU,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,
196998,IB,Kyahva Tezino,2017,San Diego State,CASS,,,,,,,,,,,,,1.0,2.0,1.0,34.0,58.0,5.0,,0.0,,,,,,,,,,,,
196998,IB,Kyahva Tezino,2018,San Diego State,CASS,,,,,,,,,,,,,2.0,3.0,8.5,69.0,126.0,14.5,,0.0,,,,,,,,,,,,
196998,IB,Kyahva Tezino,2019,San Diego State,CASS,,,,,,,,,,,,,1.0,4.0,3.5,43.0,99.0,10.5,2.0,0.0,,,,,,,,,,,,
197001,OG,Daishawn Dixon,2017,San Diego State,CASS,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
197279,WR,Diondre Overton,2017,Clemson,SCCL,,,,,,,,,,14.0,0.0,178.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
197279,WR,Diondre Overton,2018,Clemson,SCCL,,,,,,,1.0,3.0,0.0,14.0,3.0,199.0,1.0,0.0,0.0,3.0,5.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,
197279,WR,Diondre Overton,2019,Clemson,SCCL,,,,,,,,,,22.0,3.0,352.0,,,,,,,,,,,,,,,,,,,,
197281,RB,Tavien Feaster,2017,Clemson,SCCL,1.0,0.0,0.0,0.0,0.0,0.0,107.0,669.0,7.0,12.0,1.0,112.0,,,,,,,,,15.5,16.0,2.0,0.0,31.0,,,,,,2.0,1.0
197281,RB,Tavien Feaster,2018,Clemson,SCCL,,,,,,,78.0,440.0,6.0,11.0,0.0,71.0,,,,,,,,,,,,,,,,,,,,
197281,RB,Tavien Feaster,2019,South Carolina,SCUN,,,,,,,124.0,672.0,5.0,17.0,0.0,87.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
197409,OG,Kevin Dotson,2017,Louisiana,LASW,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
258824,WR,Chris Finke,2017,Notre Dame,INND,,,,,,,,,,6.0,0.0,102.0,,,,,,,,,,,,,,6.5,41.0,24.0,0.0,156.0,1.0,1.0
258824,WR,Chris Finke,2018,Notre Dame,INND,,,,,,,5.0,20.0,0.0,49.0,2.0,571.0,0.0,0.0,0.0,4.0,4.0,0.0,,0.0,,,,,,9.3,52.0,21.0,0.0,196.0,,
258824,WR,Chris Finke,2019,Notre Dame,INND,,,,,,,2.0,2.0,0.0,41.0,4.0,456.0,,,,,,,,,0.0,0.0,3.0,0.0,0.0,9.0,46.0,20.0,0.0,180.0,1.0,1.0
258825,RB,Tony Jones Jr.,2017,Notre Dame,INND,,,,,,,44.0,232.0,3.0,6.0,0.0,12.0,0.0,0.0,0.0,4.0,7.0,0.0,,0.0,9.0,16.0,2.0,0.0,18.0,,,,,,,
258825,RB,Tony Jones Jr.,2018,Notre Dame,INND,,,,,,,83.0,392.0,3.0,6.0,1.0,157.0,,,,,,,,,,,,,,,,,,,,
258825,RB,Tony Jones Jr.,2019,Notre Dame,INND,,,,,,,144.0,857.0,6.0,15.0,1.0,104.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,,,,,,,,,,
259226,RB,James Robinson,2018,Illinois State,ILST,,,,,,,22.0,184.0,2.0,1.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,
259226,RB,James Robinson,2019,Illinois State,ILST,,,,,,,13.0,16.0,0.0,2.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,
259353,WR,Isaiah Wright,2017,Temple,PATE,4.0,2.0,-5.0,0.5,0.0,0.0,25.0,188.0,1.0,46.0,4.0,668.0,0.0,0.0,0.0,0.0,1.0,0.5,,2.0,24.9,98.0,13.0,1.0,324.0,9.9,72.0,11.0,1.0,109.0,3.0,1.0
259353,WR,Isaiah Wright,2018,Temple,PATE,1.0,0.0,0.0,0.0,0.0,0.0,19.0,84.0,1.0,33.0,3.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,26.5,99.0,33.0,1.0,873.0,13.1,73.0,19.0,2.0,249.0,3.0,2.0
259353,WR,Isaiah Wright,2019,Temple,PATE,,,,,,,5.0,48.0,0.0,46.0,5.0,440.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0,20.5,55.0,27.0,0.0,554.0,6.3,18.0,11.0,0.0,69.0,4.0,1.0
259406,WR,Derrick Dillon,2017,LSU,LAST,,,,,,,15.0,86.0,0.0,14.0,0.0,125.0,,,,,,,,,,,,,,,,,,,1.0,1.0
259406,WR,Derrick Dillon,2018,LSU,LAST,,,,,,,3.0,1.0,0.0,22.0,2.0,307.0,,,,,,,,,,,,,,,,,,,,
259406,WR,Derrick Dillon,2019,LSU,LAST,,,,,,,,,,15.0,2.0,202.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
259451,DC,Parnell Motley,2017,Oklahoma,OKUN,,,,,,,,,,,,,9.0,0.0,0.0,49.0,63.0,4.5,2.0,1.0,,,,,,,,,,,,
259451,DC,Parnell Motley,2018,Oklahoma,OKUN,,,,,,,,,,,,,11.0,0.0,0.0,42.0,63.0,1.5,2.0,0.0,,,,,,,,,,,,
259451,DC,Parnell Motley,2019,Oklahoma,OKUN,,,,,,,,,,,,,13.0,0.0,0.0,31.0,41.0,1.5,1.0,0.0,,,,,,,,,,,0.0,0.0
262441,OT,Evin Ksiezarczyk,2017,Buffalo,NYBU,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
263230,WR,Binjimen Victor,2017,Ohio State,OHST,,,,,,,,,,23.0,7.0,349.0,,,,,,,,,,,,,,,,,,,,
263230,WR,Binjimen Victor,2018,Ohio State,OHST,,,,,,,,,,21.0,4.0,354.0,,,,,,,,,,,,,,,,,,,,
263230,WR,Binjimen Victor,2019,Ohio State,OHST,,,,,,,,,,35.0,6.0,573.0,,,,,,,,,,,,,,,,,,,,
263288,RB,Rico Dowdle,2017,South Carolina,SCUN,,,,,,,66.0,251.0,2.0,11.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,21.0,21.0,1.0,0.0,21.0,,,,,,,
263288,RB,Rico Dowdle,2018,South Carolina,SCUN,,,,,,,123.0,654.0,4.0,14.0,1.0,133.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,3.0,3.0
263288,RB,Rico Dowdle,2019,South Carolina,SCUN,,,,,,,106.0,498.0,4.0,22.0,0.0,167.0,,,,,,,,,,,,,,,,,,,2.0,1.0
263708,TE,Parker Houston,2017,San Diego State,CASS,,,,,,,,,,6.0,0.0,56.0,,,,,,,,,5.5,11.0,2.0,0.0,11.0,,,,,,,
263708,TE,Parker Houston,2018,San Diego State,CASS,,,,,,,,,,16.0,2.0,178.0,,,,,,,,,14.0,14.0,1.0,0.0,14.0,,,,,,,
263708,TE,Parker Houston,2019,San Diego State,CASS,,,,,,,,,,18.0,0.0,154.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
266273,OT,Jon Runyan,2019,Michigan,MIUN,,,,,,,1.0,-9.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
279737,DT,John Penisini,2017,Utah,UTUN,,,,,,,,,,,,,0.0,0.0,1.0,1.0,4.0,1.0,,0.0,,,,,,,,,,,0.0,0.0
279737,DT,John Penisini,2018,Utah,UTUN,,,,,,,,,,,,,1.0,1.0,2.0,19.0,38.0,7.0,,0.0,,,,,,,,,,,,
279737,DT,John Penisini,2019,Utah,UTUN,,,,,,,,,,,,,1.0,0.0,2.0,9.0,38.0,7.0,,0.0,,,,,,,,,,,,
279801,DE,BJ Thompson,2017,Baylor,TXBA,,,,,,,,,,,,,1.0,0.0,0.0,2.0,3.0,1.0,,0.0,,,,,,,,,,,,
279801,DE,BJ Thompson,2018,Baylor,TXBA,,,,,,,,,,,,,1.0,2.0,3.0,8.0,13.0,4.0,,0.0,,,,,,6.0,6.0,1.0,0.0,6.0,,
279842,TE,Josh Falo,2017,USC,CASC,,,,,,,,,,4.0,2.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,
279842,TE,Josh Falo,2018,USC,CASC,,,,,,,,,,9.0,0.0,121.0,,,,,,,,,,,,,,,,,,,1.0,1.0
279842,TE,Josh Falo,2019,USC,CASC,,,,,,,,,,4.0,1.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,
279842,TE,Josh Falo,2022,USC,CASC,,,,,,,1.0,5.0,0.0,4.0,2.0,30.0,,,,,,,,,,,,,,,,,,,,
280026,DS,Bennett Williams,2017,Illinois,ILUN,,,,,,,,,,,,,2.0,1.0,0.0,34.0,64.0,1.5,3.0,0.0,,,,,,,,,,,,
280026,DS,Bennett Williams,2018,Illinois,ILUN,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,
280026,DS,Bennett Williams,2020,Oregon,ORUN,,,,,,,,,,,,,2.0,0.0,0.0,7.0,14.0,1.0,,0.0,,,,,,,,,,,,
280026,DS,Bennett Williams,2021,Oregon,ORUN,,,,,,,,,,,,,0.0,0.0,0.0,16.0,20.0,1.0,3.0,1.0,,,,,,,,,,,,
280026,DS,Bennett Williams,2022,Oregon,ORUN,,,,,,,,,,,,,6.0,0.0,1.0,45.0,67.0,1.5,2.0,0.0,,,,,,,,,,,,
280037,WR,Keith Gavin,2017,Florida State,FLST,,,,,,,1.0,6.0,0.0,27.0,0.0,278.0,,,,,,,,,25.4,81.0,7.0,0.0,178.0,,,,,,1.0,1.0
280037,WR,Keith Gavin,2018,Florida State,FLST,,,,,,,,,,26.0,1.0,415.0,,,,,,,,,,,,,,,,,,,1.0,1.0
280037,WR,Keith Gavin,2019,Florida State,FLST,,,,,,,,,,18.0,0.0,208.0,,,,,,,,,,,,,,,,,,,1.0,1.0
280153,RB,Jordan Mims,2017,Fresno State,CAFR,,,,,,,151.0,627.0,6.0,14.0,0.0,143.0,,,,,,,,,15.3,22.0,3.0,0.0,46.0,,,,,,2.0,0.0
280153,RB,Jordan Mims,2018,Fresno State,CAFR,,,,,,,113.0,436.0,6.0,21.0,2.0,286.0,0.0,0.0,0.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,1.0,0.0
280153,RB,Jordan Mims,2020,Fresno State,CAFR,,,,,,,28.0,145.0,1.0,9.0,1.0,85.0,,,,,,,,,,,,,,,,,,,1.0,1.0
280153,RB,Jordan Mims,2021,Fresno State,CAFR,,,,,,,127.0,710.0,6.0,25.0,4.0,324.0,,,,,,,,,17.8,37.0,16.0,0.0,285.0,,,,,,,
280153,RB,Jordan Mims,2022,Fresno State,CAFR,,,,,,,260.0,1371.0,18.0,20.0,1.0,117.0,,,,,,,,,,,,,,,,,,,1.0,0.0
280465,OG,Earl Bostick,2017,Kansas,KSUN,,,,,,,,,,1.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
280465,OG,Earl Bostick,2019,Kansas,KSUN,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
280465,OG,Earl Bostick,2020,Kansas,KSUN,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,0.0,0.0
280465,OG,Earl Bostick,2022,Kansas,KSUN,,,,,,,,,,,,,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,,,,,,,,,,
280487,RB,Jacob Kibodi,2017,Texas A&M,TXAM,,,,,,,11.0,121.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,1.0,1.0
280487,RB,Jacob Kibodi,2018,Texas A&M,TXAM,,,,,,,3.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
280487,RB,Jacob Kibodi,2019,Texas A&M,TXAM,,,,,,,31.0,123.0,1.0,6.0,0.0,37.0,,,,,,,,,,,,,,,,,,,,
280487,RB,Jacob Kibodi,2022,Louisiana,LASW,,,,,,,37.0,169.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,17.0,17.0,1.0,0.0,17.0,,,,,,,
280487,RB,Jacob Kibodi,2023,Louisiana,LASW,,,,,,,129.0,729.0,7.0,9.0,1.0,79.0,,,,,,,,,,,,,,,,,,,,
280911,IB,Kyle Soelle,2018,Arizona State,AZST,,,,,,,,,,,,,0.0,0.0,2.0,13.0,15.0,3.0,,0.0,,,,,,,,,,,,
280911,IB,Kyle Soelle,2019,Arizona State,AZST,,,,,,,,,,,,,2.0,0.0,1.0,15.0,20.0,2.0,,0.0,,,,,,,,,,,,
280911,IB,Kyle Soelle,2020,Arizona State,AZST,,,,,,,,,,,,,0.0,0.0,0.0,14.0,26.0,0.0,1.0,0.0,,,,,,,,,,,,
280911,IB,Kyle Soelle,2021,Arizona State,AZST,,,,,,,,,,,,,4.0,2.0,1.0,43.0,88.0,8.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,,1.0,1.0
280911,IB,Kyle Soelle,2022,Arizona State,AZST,,,,,,,,,,,,,2.0,2.0,0.0,56.0,110.0,3.0,2.0,0.0,,,,,,,,,,,,
281714,DE,Andre Jones,2017,Louisiana,LASW,,,,,,,,,,,,,0.0,0.0,0.0,5.0,9.0,0.5,,0.0,,,,,,,,,,,,
281714,DE,Andre Jones,2018,Louisiana,LASW,,,,,,,,,,,,,0.0,0.0,0.0,1.0,4.0,1.0,,0.0,,,,,,,,,,,,
281714,DE,Andre Jones,2019,Louisiana,LASW,,,,,,,,,,,,,1.0,3.0,2.0,23.0,42.0,7.0,,0.0,,,,,,,,,,,,
281714,DE,Andre Jones,2020,Louisiana,LASW,,,,,,,,,,,,,1.0,3.0,2.0,22.0,43.0,3.5,,0.0,,,,,,,,,,,,
281714,DE,Andre Jones,2021,Louisiana,LASW,,,,,,,,,,,,,4.0,5.0,6.0,35.0,60.0,9.5,,0.0,,,,,,,,,,,0.0,0.0
281714,DE,Andre Jones,2022,Louisiana,LASW,,,,,,,,,,,,,1.0,2.0,6.5,21.0,48.0,7.5,1.0,0.0,,,,,,,,,,,,
281890,OT,Yasir Durant,2018,Missouri,MOUN,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
282033,OT,Alex Palczewski,2017,Illinois,ILUN,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
282033,OT,Alex Palczewski,2018,Illinois,ILUN,,,,,,,,,,,,,0.0,0.0,0.0,3.0,3.0,0.0,,0.0,,,,,,,,,,,,
282033,OT,Alex Palczewski,2020,Illinois,ILUN,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,
282536,DC,Lavert Hill,2017,Michigan,MIUN,,,,,,,,,,,,,6.0,0.0,0.0,15.0,25.0,5.0,2.0,1.0,,,,,,,,,,,,
282536,DC,Lavert Hill,2018,Michigan,MIUN,,,,,,,,,,,,,4.0,0.0,0.0,10.0,14.0,1.0,1.0,1.0,14.0,14.0,1.0,0.0,14.0,,,,,,,
282536,DC,Lavert Hill,2019,Michigan,MIUN,,,,,,,,,,,,,10.0,0.0,0.0,10.0,16.0,1.0,3.0,0.0,,,,,,-0.3,0.0,3.0,0.0,-1.0,1.0,1.0
289381,TE,Travis Vokolek,2017,Rutgers,NJRU,,,,,,,,,,1.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,
289381,TE,Travis Vokolek,2018,Rutgers,NJRU,,,,,,,,,,16.0,2.0,184.0,,,,,,,,,,,,,,,,,,,,
289381,TE,Travis Vokolek,2020,Nebraska,NEUN,,,,,,,,,,9.0,0.0,91.0,,,,,,,,,,,,,,,,,,,,
289381,TE,Travis Vokolek,2021,Nebraska,NEUN,,,,,,,,,,11.0,0.0,127.0,,,,,,,,,,,,,,,,,,,,
289381,TE,Travis Vokolek,2022,Nebraska,NEUN,,,,,,,,,,20.0,2.0,240.0,,,,,,,,,,,,,,,,,,,,
289665,OG,Chandler Zavala,2022,NC State,NCST,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
294398,DT,Devonnsha Maxwell,2019,Chattanooga,TNCH,,,,,,,,,,,,,0.0,0.0,0.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,,
294398,DT,Devonnsha Maxwell,2021,Chattanooga,TNCH,,,,,,,,,,,,,0.0,0.0,0.0,1.0,2.0,1.5,,0.0,,,,,,,,,,,,
294398,DT,Devonnsha Maxwell,2022,Chattanooga,TNCH,,,,,,,,,,,,,0.0,1.0,2.0,4.0,4.0,2.0,,0.0,,,,,,,,,,,,
295677,TE,Princeton Fant,2018,Tennessee,TNUN,,,,,,,3.0,7.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
295677,TE,Princeton Fant,2019,Tennessee,TNUN,,,,,,,,,,2.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,
295677,TE,Princeton Fant,2020,Tennessee,TNUN,,,,,,,,,,11.0,1.0,94.0,,,,,,,,,,,,,,,,,,,,
295677,TE,Princeton Fant,2021,Tennessee,TNUN,1.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,1.0,220.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,
295677,TE,Princeton Fant,2022,Tennessee,TNUN,1.0,1.0,66.0,1.0,1.0,0.0,6.0,17.0,5.0,22.0,3.0,241.0,,,,,,,,,,,,,,,,,,,1.0,1.0
297505,DS,Tyreque Jones,2017,Boise State,IDBO,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
297505,DS,Tyreque Jones,2018,Boise State,IDBO,,,,,,,2.0,8.0,0.0,,,,1.0,0.0,0.0,17.0,29.0,0.0,,0.0,,,,,,,,,,,0.0,0.0
297505,DS,Tyreque Jones,2019,Boise State,IDBO,,,,,,,,,,,,,2.0,0.0,1.0,24.0,27.0,4.5,1.0,0.0,,,,,,,,,,,0.0,0.0
297505,DS,Tyreque Jones,2020,Boise State,IDBO,,,,,,,,,,,,,1.0,0.0,0.0,5.0,10.0,0.0,,0.0,,,,,,,,,,,,
297505,DS,Tyreque Jones,2021,Boise State,IDBO,,,,,,,,,,,,,6.0,0.0,0.0,40.0,52.0,3.0,2.0,1.0,,,,,,7.0,7.0,1.0,1.0,7.0,,
297505,DS,Tyreque Jones,2022,Boise State,IDBO,,,,,,,,,,,,,3.0,0.0,0.0,18.0,33.0,4.5,1.0,0.0,,,,,,,,,,,,
300374,RB,Xazavian Valladay,2018,Wyoming,WYUN,,,,,,,71.0,396.0,3.0,4.0,0.0,35.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,,,,,,,,,1.0,0.0
300374,RB,Xazavian Valladay,2019,Wyoming,WYUN,,,,,,,247.0,1265.0,6.0,11.0,2.0,211.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,13.0,13.0,1.0,0.0,13.0,,,,,,1.0,1.0
300374,RB,Xazavian Valladay,2020,Wyoming,WYUN,,,,,,,99.0,550.0,4.0,13.0,0.0,105.0,0.0,0.0,0.0,1.0,3.0,0.5,,0.0,,,,,,,,,,,1.0,1.0
300374,RB,Xazavian Valladay,2021,Wyoming,WYUN,,,,,,,209.0,1070.0,6.0,23.0,0.0,233.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,3.0,1.0
300374,RB,Xazavian Valladay,2022,Arizona State,AZST,,,,,,,215.0,1192.0,16.0,37.0,2.0,289.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,1.0,1.0
300511,TE,Dallin Holker,2018,BYU,UTBY,,,,,,,,,,19.0,1.0,235.0,,,,,,,,,,,,,,,,,,,1.0,1.0
300511,TE,Dallin Holker,2021,BYU,UTBY,,,,,,,1.0,15.0,0.0,14.0,1.0,200.0,,,,,,,,,,,,,,,,,,,,
300511,TE,Dallin Holker,2022,BYU,UTBY,,,,,,,,,,9.0,1.0,86.0,,,,,,,,,,,,,,,,,,,,
300511,TE,Dallin Holker,2023,Colorado State,COST,,,,,,,1.0,1.0,1.0,64.0,6.0,767.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0,,,,,,,,,,,2.0,2.0
300559,QB,James Morgan,2017,Bowling Green,OHBG,212.0,96.0,1260.0,0.453,9.0,7.0,26.0,-37.0,0.0,,,,,,,,,,,,,,,,,,,,,,3.0,1.0
300559,QB,James Morgan,2018,Florida International,FLIN,326.0,213.0,2727.0,0.653,26.0,7.0,29.0,-40.0,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,0.0
300559,QB,James Morgan,2019,Florida International,FLIN,357.0,207.0,2560.0,0.58,14.0,5.0,31.0,-34.0,2.0,,,,,,,,,,,,,,,,,,,,,,7.0,3.0
300563,TE,Daniel Barker,2018,Illinois,ILUN,,,,,,,,,,9.0,1.0,84.0,,,,,,,,,,,,,,,,,,,1.0,0.0
300563,TE,Daniel Barker,2019,Illinois,ILUN,,,,,,,,,,18.0,4.0,273.0,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,
300563,TE,Daniel Barker,2020,Illinois,ILUN,,,,,,,,,,19.0,2.0,268.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,
300563,TE,Daniel Barker,2021,Illinois,ILUN,,,,,,,3.0,18.0,1.0,18.0,4.0,202.0,,,,,,,,,,,,,,,,,,,,
300563,TE,Daniel Barker,2022,Michigan State,MIST,,,,,,,2.0,1.0,0.0,21.0,2.0,239.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
300632,DC,Terell Smith,2018,Minnesota,MNUN,,,,,,,,,,,,,8.0,0.0,0.0,34.0,43.0,2.0,1.0,0.0,,,,,,,,,,,,
300632,DC,Terell Smith,2019,Minnesota,MNUN,,,,,,,,,,,,,1.0,0.0,0.0,7.0,9.0,0.0,,0.0,,,,,,,,,,,,
